Id,Drafted
2781,0.579809199900907
2782,0.7964501699840348
2783,0.9496606423767581
2784,0.9361908805632135
2785,0.8974292178223428
2786,0.40845023559264076
2787,0.024406571730983956
2788,0.690740995034989
2789,0.6981552493908048
2790,0.7944132675045902
2791,0.76496404117262
2792,0.9344555971000651
2793,0.03083369468444192
2794,0.0003435460211842347
2795,0.9595677285286683
2796,0.9331707502857179
2797,0.5268424971609963
2798,0.8760745818773783
2799,0.4025340309807981
2800,0.794412303559145
2801,0.8499236120614384
2802,0.6157764616271629
2803,0.812126613479881
2804,0.8759561489414639
2805,0.024846936426511083
2806,0.7588966385933889
2807,0.8363035359028066
2808,0.9007211564522031
2809,0.05880586630689583
2810,0.9985231085280555
2811,0.5165616381709531
2812,0.9999564444175247
2813,0.9123598669858323
2814,0.8134273699396832
2815,0.9263593143327482
2816,0.03561756727307937
2817,0.5707247181865714
2818,0.9873208537640092
2819,0.847881389797793
2820,0.9518052934052014
2821,0.8710225334418953
2822,0.4857701781294032
2823,0.8666476320930735
2824,0.6053639817188391
2825,8.550830539134781e-05
2826,0.6228478393177921
2827,0.883210022439502
2828,0.8418323842403137
2829,0.9349546353209829
2830,0.833765321397809
2831,0.9306453861215098
2832,0.788177385905885
2833,0.9999479436460228
2834,0.4403371687822432
2835,0.0011922807072040906
2836,0.023302327890805694
2837,0.5619740030097018
2838,0.03826138573780749
2839,0.6883640643148534
2840,0.8775315834568491
2841,0.8859285377548701
2842,0.5524763666100847
2843,0.8572632812920387
2844,0.9462246682439452
2845,0.01429879838993826
2846,0.5565526878158182
2847,0.7505803080865994
2848,0.7236115896881133
2849,0.006891265586580932
2850,0.7675597988706604
2851,0.8468761677427621
2852,0.7547404868973382
2853,0.7003330684818038
2854,0.8400329264856441
2855,0.010919984970961355
2856,0.8697276269665635
2857,0.8902261261043495
2858,0.9057814509620395
2859,0.6512252762941905
2860,0.00014263064668419906
2861,0.7440695483729126
2862,0.8852540589846725
2863,0.8772541698636886
2864,0.8368243070971122
2865,0.5071854326403127
2866,0.9324573539381324
2867,0.24474655852359417
2868,0.8882806967741158
2869,0.9204379723445918
2870,0.9939550943991318
2871,0.7351665569333206
